# Particle centroids in pixel units
# Particle radii - the average of the major and minor radii of an ellipse fit to the particle area
# total particles: 3726
# mean radius (raw data): 3.3 Std.Dev. 0.31 (nm), 9.5 Std.Dev. 0.89 (pixels)
# mean radius (gaussian fit): 3.3 Std.Dev. 0.13 (nm), 9.4 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
1.3494e+03	6.1809e+02	3.3409e+00
3.7198e+02	6.1941e+02	3.1912e+00
5.4417e+02	6.2043e+02	3.2319e+00
5.7005e+02	6.1933e+02	3.1860e+00
1.1725e+03	6.2146e+02	3.3974e+00
9.6992e+02	6.2067e+02	3.8326e+00
9.4236e+01	6.2207e+02	3.3129e+00
9.4298e+02	6.2193e+02	3.1942e+00
1.1459e+03	6.2244e+02	3.0885e+00
1.3220e+03	6.2151e+02	3.2259e+00
1.2200e+02	6.2152e+02	3.3267e+00
3.1817e+02	6.2162e+02	3.3808e+00
5.1742e+02	6.2262e+02	3.2556e+00
7.4443e+02	6.2169e+02	3.1366e+00
9.1651e+02	6.2345e+02	3.3875e+00
6.7262e+01	6.2428e+02	3.2255e+00
2.9315e+02	6.2324e+02	3.2817e+00
4.9257e+02	6.2403e+02	2.9851e+00
6.8795e+02	6.2445e+02	3.0516e+00
7.1695e+02	6.2358e+02	3.0519e+00
1.2683e+03	6.2551e+02	3.3355e+00
2.6608e+02	6.2445e+02	3.1089e+00
4.3939e+02	6.2791e+02	3.4043e+00
4.6480e+02	6.2555e+02	3.2911e+00
8.8994e+02	6.2568e+02	3.2533e+00
1.1188e+03	6.2646e+02	3.3045e+00
1.2939e+03	6.2481e+02	3.4516e+00
4.1201e+01	6.2597e+02	3.3870e+00
2.3835e+02	6.2610e+02	3.5239e+00
8.6250e+02	6.2753e+02	2.8558e+00
1.0926e+03	6.2646e+02	3.1207e+00
1.3254e+01	6.2779e+02	3.5769e+00
2.1339e+02	6.2791e+02	3.3283e+00
6.6310e+02	6.2804e+02	3.2612e+00
8.3579e+02	6.3046e+02	2.9062e+00
1.0659e+03	6.2820e+02	3.1845e+00
1.8706e+02	6.2947e+02	3.2075e+00
4.1276e+02	6.3069e+02	3.4922e+00
6.1020e+02	6.3056e+02	3.4089e+00
1.2406e+03	6.2963e+02	3.3536e+00
6.3730e+02	6.2980e+02	3.1769e+00
8.0888e+02	6.3063e+02	3.5525e+00
1.3623e+03	6.3052e+02	3.4011e+00
3.8522e+02	6.3094e+02	3.2874e+00
5.5822e+02	6.3287e+02	3.3258e+00
5.8412e+02	6.3152e+02	3.2220e+00
7.8450e+02	6.3180e+02	3.3792e+00
1.0121e+03	6.3205e+02	3.4007e+00
1.6053e+02	6.3181e+02	3.3376e+00
3.5973e+02	6.3346e+02	3.2609e+00
7.5841e+02	6.3285e+02	3.2755e+00
9.8449e+02	6.3233e+02	3.0736e+00
1.0393e+03	6.3081e+02	3.2325e+00
1.2141e+03	6.3162e+02	3.2700e+00
1.3406e+02	6.3396e+02	3.1999e+00
1.1872e+03	6.3298e+02	3.3091e+00
3.0612e+02	6.3588e+02	3.2393e+00
3.3333e+02	6.3442e+02	3.2880e+00
1.3359e+03	6.3429e+02	3.4110e+00
5.3288e+02	6.3481e+02	3.2222e+00
7.3050e+02	6.3568e+02	3.1273e+00
9.5702e+02	6.3590e+02	2.7811e+00
1.1607e+03	6.3664e+02	3.2577e+00
1.0819e+02	6.3549e+02	3.4332e+00
8.0943e+01	6.3779e+02	3.2364e+00
2.8006e+02	6.3726e+02	3.2557e+00
5.0530e+02	6.3774e+02	3.1973e+00
9.3081e+02	6.3683e+02	3.1099e+00
1.1334e+03	6.3744e+02	3.2805e+00
1.3099e+03	6.3670e+02	3.3464e+00
5.5219e+01	6.3824e+02	3.3519e+00
2.5428e+02	6.3942e+02	3.3721e+00
4.8012e+02	6.3847e+02	3.5064e+00
9.0423e+02	6.3792e+02	3.0961e+00
2.8202e+01	6.3967e+02	3.2170e+00
7.0495e+02	6.3845e+02	3.4504e+00
8.7816e+02	6.4045e+02	3.2874e+00
1.0802e+03	6.3984e+02	3.2593e+00
1.2819e+03	6.3957e+02	3.1720e+00
2.0109e+02	6.4226e+02	3.3234e+00
2.2706e+02	6.4152e+02	3.2441e+00
6.7796e+02	6.4059e+02	3.3268e+00
1.1067e+03	6.4068e+02	3.1485e+00
4.5293e+02	6.4133e+02	3.0920e+00
6.5100e+02	6.4154e+02	3.2139e+00
8.5190e+02	6.4165e+02	3.2242e+00
1.7404e+02	6.4361e+02	3.3068e+00
4.2671e+02	6.4214e+02	3.0954e+00
1.0531e+03	6.4161e+02	3.1886e+00
1.2554e+03	6.4149e+02	3.4162e+00
6.2335e+02	6.4255e+02	3.3122e+00
7.7261e+02	6.4609e+02	3.0859e+00
1.2278e+03	6.4385e+02	3.1477e+00
5.9725e+02	6.4522e+02	3.2011e+00
7.9726e+02	6.4532e+02	3.0862e+00
8.2337e+02	6.4400e+02	3.4763e+00
3.7299e+02	6.4578e+02	3.1289e+00
1.0271e+03	6.4532e+02	3.7373e+00
1.2018e+03	6.4556e+02	3.3678e+00
1.3502e+03	6.4605e+02	3.1053e+00
1.4750e+02	6.4738e+02	3.3544e+00
5.7216e+02	6.4688e+02	3.2853e+00
9.7343e+02	6.4752e+02	3.2319e+00
4.0166e+02	6.4617e+02	3.4966e+00
5.4649e+02	6.4849e+02	3.1070e+00
7.4560e+02	6.4803e+02	3.5624e+00
1.1485e+03	6.4922e+02	3.1902e+00
1.1742e+03	6.4874e+02	3.1909e+00
1.2076e+02	6.4993e+02	3.3866e+00
3.2037e+02	6.4871e+02	3.3490e+00
7.1868e+02	6.4997e+02	3.3082e+00
9.4491e+02	6.4880e+02	3.4005e+00
1.0003e+03	6.4841e+02	3.2190e+00
1.3236e+03	6.4956e+02	3.3434e+00
9.4462e+01	6.5048e+02	3.1529e+00
2.9399e+02	6.5042e+02	3.1188e+00
3.4789e+02	6.4975e+02	3.4840e+00
5.2054e+02	6.4950e+02	3.4426e+00
6.9251e+02	6.5211e+02	3.2497e+00
8.9306e+02	6.5232e+02	3.4824e+00
9.1818e+02	6.5067e+02	3.1469e+00
6.8425e+01	6.5217e+02	3.4217e+00
4.6733e+02	6.5310e+02	3.2720e+00
4.9390e+02	6.5130e+02	3.0763e+00
1.1210e+03	6.5155e+02	3.2533e+00
1.2970e+03	6.5109e+02	3.3836e+00
2.6700e+02	6.5287e+02	3.8331e+00
4.2074e+01	6.5311e+02	3.3455e+00
8.6590e+02	6.5442e+02	3.2292e+00
1.0944e+03	6.5435e+02	2.9395e+00
1.2700e+03	6.5394e+02	3.3203e+00
2.1440e+02	6.5515e+02	3.2516e+00
2.4003e+02	6.5501e+02	3.4600e+00
1.3917e+01	6.5568e+02	4.0644e+00
4.4011e+02	6.5468e+02	3.2566e+00
6.6593e+02	6.5533e+02	3.1354e+00
8.3968e+02	6.5574e+02	3.1882e+00
1.0405e+03	6.5678e+02	3.4450e+00
1.0687e+03	6.5592e+02	3.4039e+00
1.3636e+03	6.5716e+02	2.9556e+00
6.1122e+02	6.5730e+02	3.2227e+00
1.2440e+03	6.5704e+02	3.1847e+00
1.8871e+02	6.5735e+02	3.2040e+00
4.1392e+02	6.5765e+02	3.2838e+00
6.3890e+02	6.5751e+02	3.3274e+00
8.1209e+02	6.5811e+02	3.1823e+00
1.2170e+03	6.5902e+02	3.1911e+00
1.6190e+02	6.5936e+02	3.3143e+00
3.6149e+02	6.6067e+02	3.0485e+00
3.8806e+02	6.5924e+02	3.3593e+00
7.8675e+02	6.5935e+02	3.1453e+00
1.0144e+03	6.6005e+02	3.2868e+00
5.6014e+02	6.6075e+02	3.1679e+00
5.8619e+02	6.5970e+02	2.9878e+00
1.1892e+03	6.5998e+02	3.4111e+00
1.3381e+03	6.6114e+02	3.2792e+00
1.3569e+02	6.6198e+02	2.9974e+00
5.3421e+02	6.6194e+02	3.2663e+00
7.6120e+02	6.6249e+02	3.3201e+00
9.8802e+02	6.6195e+02	3.4423e+00
1.1623e+03	6.6203e+02	3.1677e+00
3.3521e+02	6.6257e+02	3.1386e+00
7.3354e+02	6.6353e+02	3.2648e+00
9.6143e+02	6.6177e+02	3.2216e+00
8.3464e+01	6.6475e+02	2.9533e+00
1.0838e+02	6.6431e+02	3.2957e+00
2.8224e+02	6.6517e+02	3.3508e+00
3.0869e+02	6.6341e+02	3.1793e+00
5.0674e+02	6.6394e+02	3.1682e+00
9.3425e+02	6.6483e+02	3.2857e+00
1.1088e+03	6.6602e+02	3.4001e+00
1.1352e+03	6.6442e+02	3.2050e+00
1.3112e+03	6.6463e+02	3.3521e+00
5.5897e+01	6.6671e+02	3.4901e+00
4.5593e+02	6.6736e+02	3.6733e+00
9.0684e+02	6.6544e+02	3.1510e+00
1.2844e+03	6.6663e+02	3.4698e+00
4.8077e+02	6.6604e+02	3.3119e+00
7.0712e+02	6.6618e+02	3.2145e+00
2.8593e+01	6.6904e+02	3.2656e+00
6.8073e+02	6.6731e+02	3.3103e+00
8.8072e+02	6.6839e+02	3.2563e+00
1.0812e+03	6.6812e+02	3.2979e+00
2.5429e+02	6.6830e+02	2.9386e+00
4.2798e+02	6.7001e+02	3.3675e+00
1.2576e+03	6.6884e+02	3.2685e+00
6.5380e+02	6.6918e+02	3.2476e+00
8.5482e+02	6.6958e+02	3.3386e+00
2.0197e+02	6.7017e+02	3.3687e+00
2.2809e+02	6.7024e+02	2.9598e+00
8.2875e+02	6.7098e+02	3.2321e+00
1.7629e+02	6.7164e+02	3.3637e+00
6.0033e+02	6.7281e+02	3.2454e+00
6.2618e+02	6.7058e+02	3.1175e+00
1.0542e+03	6.7058e+02	3.1849e+00
1.2038e+03	6.7292e+02	3.3298e+00
4.0150e+02	6.7117e+02	2.8089e+00
1.2309e+03	6.7207e+02	3.3395e+00
1.5023e+02	6.7356e+02	3.1501e+00
3.7411e+02	6.7343e+02	3.2660e+00
8.0244e+02	6.7337e+02	3.2576e+00
1.0283e+03	6.7268e+02	3.0759e+00
1.1766e+03	6.7463e+02	3.2978e+00
1.3535e+03	6.7418e+02	3.3699e+00
3.4864e+02	6.7521e+02	3.3087e+00
5.7437e+02	6.7405e+02	3.3641e+00
7.7559e+02	6.7466e+02	3.3101e+00
3.2212e+02	6.7638e+02	3.2124e+00
5.4780e+02	6.7559e+02	3.3844e+00
1.0028e+03	6.7487e+02	3.3620e+00
1.2348e+02	6.7657e+02	3.4061e+00
5.2263e+02	6.7690e+02	3.1912e+00
7.4825e+02	6.7652e+02	3.3822e+00
9.7400e+02	6.7508e+02	2.9441e+00
1.3269e+03	6.7677e+02	3.3255e+00
7.2070e+02	6.7803e+02	3.2284e+00
9.4798e+02	6.7642e+02	3.4581e+00
1.1496e+03	6.7700e+02	3.4370e+00
9.5818e+01	6.7786e+02	3.3312e+00
2.9626e+02	6.7770e+02	3.3389e+00
1.1230e+03	6.7932e+02	3.5545e+00
4.9621e+02	6.7901e+02	3.3709e+00
1.2989e+03	6.7941e+02	3.2644e+00
7.0076e+01	6.8007e+02	3.4814e+00
2.6998e+02	6.8024e+02	3.1786e+00
9.2172e+02	6.8039e+02	3.2992e+00
1.2712e+03	6.8123e+02	3.1781e+00
2.4246e+02	6.8204e+02	3.4115e+00
6.6795e+02	6.8099e+02	3.1048e+00
8.6870e+02	6.8138e+02	2.9623e+00
1.0961e+03	6.8190e+02	3.2287e+00
1.3322e+01	6.8528e+02	4.6625e+00
4.2495e+01	6.8294e+02	3.5177e+00
2.1614e+02	6.8338e+02	3.3138e+00
4.6971e+02	6.8191e+02	3.0337e+00
6.4193e+02	6.8285e+02	3.2332e+00
6.9431e+02	6.8080e+02	3.3791e+00
1.0694e+03	6.8307e+02	3.1763e+00
1.2457e+03	6.8352e+02	3.3434e+00
3.8958e+02	6.8557e+02	3.3128e+00
4.1432e+02	6.8460e+02	3.5265e+00
4.4420e+02	6.8442e+02	3.8075e+00
8.4244e+02	6.8474e+02	3.2788e+00
8.9552e+02	6.8205e+02	3.6009e+00
1.0164e+03	6.8527e+02	3.0299e+00
1.3648e+03	6.8724e+02	2.5602e+00
6.1362e+02	6.8496e+02	3.3160e+00
8.1626e+02	6.8575e+02	3.3386e+00
1.0440e+03	6.8488e+02	2.9712e+00
1.2180e+03	6.8571e+02	3.3694e+00
1.6343e+02	6.8702e+02	3.2811e+00
5.6178e+02	6.8839e+02	3.3614e+00
3.6301e+02	6.8877e+02	3.2528e+00
5.8826e+02	6.8727e+02	3.0155e+00
1.8931e+02	6.8723e+02	3.6248e+00
7.6226e+02	6.8877e+02	3.2511e+00
7.8927e+02	6.8831e+02	3.2532e+00
9.9079e+02	6.8884e+02	3.1953e+00
1.1642e+03	6.8996e+02	3.4778e+00
1.1906e+03	6.8791e+02	3.1618e+00
1.0838e+02	6.9128e+02	3.4409e+00
3.1028e+02	6.9029e+02	3.2190e+00
5.3570e+02	6.9008e+02	3.1830e+00
1.3648e+02	6.8968e+02	3.4816e+00
3.3662e+02	6.8969e+02	3.2316e+00
7.3568e+02	6.9089e+02	3.2828e+00
9.3535e+02	6.9207e+02	3.3383e+00
9.6325e+02	6.9085e+02	3.5081e+00
1.3144e+03	6.9138e+02	3.3528e+00
1.3412e+03	6.8994e+02	3.4094e+00
8.4045e+01	6.9243e+02	3.2534e+00
2.8396e+02	6.9188e+02	3.2828e+00
4.8288e+02	6.9227e+02	3.1562e+00
5.0954e+02	6.9088e+02	3.2113e+00
7.0950e+02	6.9242e+02	3.0541e+00
9.0912e+02	6.9419e+02	3.2277e+00
1.1378e+03	6.9292e+02	3.4403e+00
4.5811e+02	6.9522e+02	2.9631e+00
6.8295e+02	6.9474e+02	3.2744e+00
1.1101e+03	6.9443e+02	3.1780e+00
1.2865e+03	6.9412e+02	3.2723e+00
2.5718e+02	6.9528e+02	3.3316e+00
6.5534e+02	6.9573e+02	3.4250e+00
8.8352e+02	6.9591e+02	2.9681e+00
1.2603e+03	6.9558e+02	3.1473e+00
5.6725e+01	6.9546e+02	3.1132e+00
2.3023e+02	6.9603e+02	3.0990e+00
8.5739e+02	6.9661e+02	3.1686e+00
1.0576e+03	6.9726e+02	3.2801e+00
1.0840e+03	6.9603e+02	2.9552e+00
4.2936e+02	6.9757e+02	3.2186e+00
8.2940e+02	6.9790e+02	3.2500e+00
1.2330e+03	6.9797e+02	3.0839e+00
2.9968e+01	6.9864e+02	2.9663e+00
2.0315e+02	6.9888e+02	3.4569e+00
4.0337e+02	6.9876e+02	3.2043e+00
6.2832e+02	6.9747e+02	3.4233e+00
1.0298e+03	6.9865e+02	3.7543e+00
1.2056e+03	7.0027e+02	3.4538e+00
6.0139e+02	7.0021e+02	3.1673e+00
8.0396e+02	6.9985e+02	3.0958e+00
1.5093e+02	7.0160e+02	3.2483e+00
1.7628e+02	7.0162e+02	3.1820e+00
3.5060e+02	7.0275e+02	3.2916e+00
3.7664e+02	7.0206e+02	3.2142e+00
5.7611e+02	7.0131e+02	3.3748e+00
7.7716e+02	7.0150e+02	3.2504e+00
5.4961e+02	7.0288e+02	3.2164e+00
9.7711e+02	7.0207e+02	3.1986e+00
1.0038e+03	7.0164e+02	3.4983e+00
1.1790e+03	7.0204e+02	3.2505e+00
1.3553e+03	7.0191e+02	3.3264e+00
1.2419e+02	7.0411e+02	3.1332e+00
3.2465e+02	7.0372e+02	3.2021e+00
9.5031e+02	7.0388e+02	3.2521e+00
1.3285e+03	7.0367e+02	3.1223e+00
2.9790e+02	7.0504e+02	3.2283e+00
5.2302e+02	7.0427e+02	3.2512e+00
7.2372e+02	7.0498e+02	3.2304e+00
7.5068e+02	7.0326e+02	3.1886e+00
1.1524e+03	7.0511e+02	3.2054e+00
4.9791e+02	7.0602e+02	3.2341e+00
2.7131e+02	7.0734e+02	3.2644e+00
6.9728e+02	7.0660e+02	3.3113e+00
1.1243e+03	7.0716e+02	3.2765e+00
4.1779e+02	7.0989e+02	3.4133e+00
4.7101e+02	7.0810e+02	3.4751e+00
9.2271e+02	7.0736e+02	3.2208e+00
7.1463e+01	7.0826e+02	3.4470e+00
9.7449e+01	7.0772e+02	3.0927e+00
6.7042e+02	7.0866e+02	3.2923e+00
8.7095e+02	7.0909e+02	3.3044e+00
8.9627e+02	7.0780e+02	3.0940e+00
1.2734e+03	7.0874e+02	3.4512e+00
1.3007e+03	7.0698e+02	3.3459e+00
2.4502e+02	7.0948e+02	3.2571e+00
4.4428e+02	7.1081e+02	3.2795e+00
6.4327e+02	7.0975e+02	3.1364e+00
1.0456e+03	7.1109e+02	3.1215e+00
1.0713e+03	7.0947e+02	3.1626e+00
1.0976e+03	7.0900e+02	3.4183e+00
4.4929e+01	7.0977e+02	3.3125e+00
8.4410e+02	7.1117e+02	3.3546e+00
1.2473e+03	7.1007e+02	3.4794e+00
2.1780e+02	7.1133e+02	3.3000e+00
8.1808e+02	7.1250e+02	3.2552e+00
1.0179e+03	7.1414e+02	3.5931e+00
1.5199e+01	7.1659e+02	4.6148e+00
3.9130e+02	7.1294e+02	3.0561e+00
6.1595e+02	7.1168e+02	3.2869e+00
1.2198e+03	7.1311e+02	3.2470e+00
1.6450e+02	7.1455e+02	3.1594e+00
1.9075e+02	7.1341e+02	3.1770e+00
5.8987e+02	7.1465e+02	3.4521e+00
7.9228e+02	7.1364e+02	3.2260e+00
3.3847e+02	7.1622e+02	3.2204e+00
5.6314e+02	7.1562e+02	3.1194e+00
7.6437e+02	7.1587e+02	3.1812e+00
9.9158e+02	7.1568e+02	2.9200e+00
1.1941e+03	7.1577e+02	3.3082e+00
1.3845e+02	7.1687e+02	3.3383e+00
9.6506e+02	7.1613e+02	3.0767e+00
1.3430e+03	7.1674e+02	3.2558e+00
3.6493e+02	7.1721e+02	3.4733e+00
5.3675e+02	7.1728e+02	3.3649e+00
7.3865e+02	7.1740e+02	3.2167e+00
5.1077e+02	7.1924e+02	3.3381e+00
7.1205e+02	7.1869e+02	3.1773e+00
9.3817e+02	7.1832e+02	3.2394e+00
8.5933e+01	7.2043e+02	3.1764e+00
1.1257e+02	7.1912e+02	3.3733e+00
2.8561e+02	7.1975e+02	3.3796e+00
3.1269e+02	7.1920e+02	3.5168e+00
9.1176e+02	7.2061e+02	3.2153e+00
1.1673e+03	7.1804e+02	3.4119e+00
1.3164e+03	7.1930e+02	3.5221e+00
4.8588e+02	7.2066e+02	3.1848e+00
6.8474e+02	7.2114e+02	3.1533e+00
1.1389e+03	7.1997e+02	3.3159e+00
5.8445e+01	7.2268e+02	3.2180e+00
2.5865e+02	7.2172e+02	3.2103e+00
1.1121e+03	7.2193e+02	3.3000e+00
1.2884e+03	7.2224e+02	3.3854e+00
6.5782e+02	7.2240e+02	3.2926e+00
8.8492e+02	7.2255e+02	3.3176e+00
1.0858e+03	7.2265e+02	2.9336e+00
1.2608e+03	7.2304e+02	3.3111e+00
2.3251e+02	7.2362e+02	3.3818e+00
4.5851e+02	7.2357e+02	3.3933e+00
6.0404e+02	7.2637e+02	3.3908e+00
6.3195e+02	7.2441e+02	3.1762e+00
8.5809e+02	7.2427e+02	3.2780e+00
3.1644e+01	7.2499e+02	3.3266e+00
4.0615e+02	7.2550e+02	3.2582e+00
4.3285e+02	7.2516e+02	3.3095e+00
8.3170e+02	7.2602e+02	3.3904e+00
1.0588e+03	7.2486e+02	3.4855e+00
2.0565e+02	7.2628e+02	3.1819e+00
1.0333e+03	7.2642e+02	3.1274e+00
1.2343e+03	7.2531e+02	3.3327e+00
1.7900e+02	7.2839e+02	3.3610e+00
8.0659e+02	7.2712e+02	3.2011e+00
1.0050e+03	7.2746e+02	3.0717e+00
1.2077e+03	7.2770e+02	3.1222e+00
3.5176e+02	7.2968e+02	2.8984e+00
3.7959e+02	7.2865e+02	3.4361e+00
7.7905e+02	7.2795e+02	3.2904e+00
1.5245e+02	7.2948e+02	3.4477e+00
5.7667e+02	7.2953e+02	3.1813e+00
9.7938e+02	7.2838e+02	3.0924e+00
1.3605e+03	7.2698e+02	5.0272e+00
7.5277e+02	7.3018e+02	3.2063e+00
9.5199e+02	7.3057e+02	3.2647e+00
1.1810e+03	7.3074e+02	3.3613e+00
3.2693e+02	7.3166e+02	3.3559e+00
5.5162e+02	7.3099e+02	3.4088e+00
1.1269e+03	7.3322e+02	3.3524e+00
1.3310e+03	7.3212e+02	3.2173e+00
1.2529e+02	7.3250e+02	3.1551e+00
5.0044e+02	7.3380e+02	3.2106e+00
5.2509e+02	7.3281e+02	3.0260e+00
7.2570e+02	7.3203e+02	3.2671e+00
9.2590e+02	7.3296e+02	3.3852e+00
2.9946e+02	7.3330e+02	3.3319e+00
6.9893e+02	7.3313e+02	3.3352e+00
2.7304e+02	7.3448e+02	3.2326e+00
1.1547e+03	7.3261e+02	3.3395e+00
1.3035e+03	7.3442e+02	3.3049e+00
2.4685e+02	7.3604e+02	3.1153e+00
4.4709e+02	7.3775e+02	3.3044e+00
4.7394e+02	7.3562e+02	3.2046e+00
6.7227e+02	7.3554e+02	3.2382e+00
8.9897e+02	7.3607e+02	3.1903e+00
1.1001e+03	7.3554e+02	2.7282e+00
9.9815e+01	7.3378e+02	3.2256e+00
8.7269e+02	7.3662e+02	3.1637e+00
1.0739e+03	7.3939e+02	3.6482e+00
6.4501e+02	7.3740e+02	3.2768e+00
1.0459e+03	7.3923e+02	3.4426e+00
1.2756e+03	7.3734e+02	3.4021e+00
7.2472e+01	7.3638e+02	3.4808e+00
2.2015e+02	7.3862e+02	3.2530e+00
3.9446e+02	7.4050e+02	3.4212e+00
4.2057e+02	7.3976e+02	3.4610e+00
8.4642e+02	7.3825e+02	3.1037e+00
1.0206e+03	7.3973e+02	3.2484e+00
1.2491e+03	7.3830e+02	3.2611e+00
4.7042e+01	7.3825e+02	3.2042e+00
1.5970e+01	7.4575e+02	4.6505e+00
8.1977e+02	7.4092e+02	3.1682e+00
1.2228e+03	7.4034e+02	3.4232e+00
1.6636e+02	7.4175e+02	3.2765e+00
1.9316e+02	7.4099e+02	3.3068e+00
5.9188e+02	7.4101e+02	3.1894e+00
6.1872e+02	7.3997e+02	3.5501e+00
7.9282e+02	7.4159e+02	3.3519e+00
5.6524e+02	7.4345e+02	3.1675e+00
7.6621e+02	7.4269e+02	3.1437e+00
9.9350e+02	7.4217e+02	3.0922e+00
1.1953e+03	7.4234e+02	3.3878e+00
3.4099e+02	7.4408e+02	3.3960e+00
7.3984e+02	7.4366e+02	3.2638e+00
9.6575e+02	7.4341e+02	3.6325e+00
1.1684e+03	7.4546e+02	3.3804e+00
1.3888e+02	7.4524e+02	3.3793e+00
3.6793e+02	7.4409e+02	3.0475e+00
5.1452e+02	7.4690e+02	3.2737e+00
5.3904e+02	7.4480e+02	3.1135e+00
9.3940e+02	7.4549e+02	3.1253e+00
1.3450e+03	7.4534e+02	3.2743e+00
2.8586e+02	7.4763e+02	3.4200e+00
7.1290e+02	7.4606e+02	3.3159e+00
1.1333e+02	7.4688e+02	3.1978e+00
4.8833e+02	7.4810e+02	3.3666e+00
9.1244e+02	7.4731e+02	3.1457e+00
1.1418e+03	7.4701e+02	3.2955e+00
8.8059e+01	7.4777e+02	3.4021e+00
2.6079e+02	7.4852e+02	3.1811e+00
6.8659e+02	7.4820e+02	3.2728e+00
1.3189e+03	7.4748e+02	3.4146e+00
3.1337e+02	7.4709e+02	3.4400e+00
8.8603e+02	7.4922e+02	3.2651e+00
1.0891e+03	7.4945e+02	3.5595e+00
1.1160e+03	7.4989e+02	3.3117e+00
5.8655e+01	7.5154e+02	3.6384e+00
4.6102e+02	7.4997e+02	3.2692e+00
6.6005e+02	7.5033e+02	3.3781e+00
8.6067e+02	7.5075e+02	3.2867e+00
2.3445e+02	7.5074e+02	3.2847e+00
4.3478e+02	7.5197e+02	3.0743e+00
1.2909e+03	7.5017e+02	3.3953e+00
6.0687e+02	7.5372e+02	3.2850e+00
6.3328e+02	7.5219e+02	3.2247e+00
1.0601e+03	7.5245e+02	2.7950e+00
1.2369e+03	7.5256e+02	3.1459e+00
1.2624e+03	7.5091e+02	3.0722e+00
3.2633e+01	7.5270e+02	3.3300e+00
2.0733e+02	7.5346e+02	3.3163e+00
4.0789e+02	7.5396e+02	3.2272e+00
8.3311e+02	7.5335e+02	3.4328e+00
1.8050e+02	7.5522e+02	3.3571e+00
8.0717e+02	7.5487e+02	3.3762e+00
1.0078e+03	7.5425e+02	3.3325e+00
1.5433e+02	7.5674e+02	3.2021e+00
3.8193e+02	7.5527e+02	3.2051e+00
7.7975e+02	7.5585e+02	3.2318e+00
9.8000e+02	7.5581e+02	3.3250e+00
3.5432e+02	7.5663e+02	3.3509e+00
5.7974e+02	7.5585e+02	3.1586e+00
7.5440e+02	7.5687e+02	3.2320e+00
1.0330e+03	7.5693e+02	3.4601e+00
1.1827e+03	7.5841e+02	3.3492e+00
1.2107e+03	7.5642e+02	3.4439e+00
1.3608e+03	7.5688e+02	3.7588e+00
5.2765e+02	7.5909e+02	3.1677e+00
5.5319e+02	7.5828e+02	3.2013e+00
7.2761e+02	7.5814e+02	3.2767e+00
1.3321e+03	7.5975e+02	3.4205e+00
1.0114e+02	7.6169e+02	3.4371e+00
1.2703e+02	7.6012e+02	3.2405e+00
3.2739e+02	7.5930e+02	3.3709e+00
7.0123e+02	7.6057e+02	3.2735e+00
9.5412e+02	7.5866e+02	3.2016e+00
9.2789e+02	7.6074e+02	3.1539e+00
1.1560e+03	7.6033e+02	3.1023e+00
2.7402e+02	7.6272e+02	3.4274e+00
3.0255e+02	7.6167e+02	3.2482e+00
5.0212e+02	7.6096e+02	3.2644e+00
9.0047e+02	7.6186e+02	3.2631e+00
6.7462e+02	7.6275e+02	3.2422e+00
1.1022e+03	7.6284e+02	3.1701e+00
1.1285e+03	7.6219e+02	3.3133e+00
7.5482e+01	7.6248e+02	2.9685e+00
2.4916e+02	7.6333e+02	3.1556e+00
4.7540e+02	7.6300e+02	3.1233e+00
1.3052e+03	7.6289e+02	3.2664e+00
4.6508e+01	7.6765e+02	3.1833e+00
4.4938e+02	7.6462e+02	3.1196e+00
6.2151e+02	7.6602e+02	3.3038e+00
6.4761e+02	7.6542e+02	3.3437e+00
8.7506e+02	7.6398e+02	3.0643e+00
1.2784e+03	7.6447e+02	3.0781e+00
2.2259e+02	7.6530e+02	3.2659e+00
8.4810e+02	7.6502e+02	3.1952e+00
4.2312e+02	7.6658e+02	3.3101e+00
8.2129e+02	7.6690e+02	3.0676e+00
1.0202e+03	7.6830e+02	3.0138e+00
1.0490e+03	7.6647e+02	3.3788e+00
1.0752e+03	7.6610e+02	3.3416e+00
1.9471e+02	7.6808e+02	3.3370e+00
5.9442e+02	7.6812e+02	3.3367e+00
1.2236e+03	7.6826e+02	3.2616e+00
1.2502e+03	7.6559e+02	3.4100e+00
2.1176e+01	7.6922e+02	3.3098e+00
3.4232e+02	7.7111e+02	3.0564e+00
3.9746e+02	7.6942e+02	3.2937e+00
7.9447e+02	7.6882e+02	3.0336e+00
9.9562e+02	7.6966e+02	3.3112e+00
1.6870e+02	7.7044e+02	3.0650e+00
3.6890e+02	7.6983e+02	3.4162e+00
5.6801e+02	7.6970e+02	3.2801e+00
7.6802e+02	7.7030e+02	3.1611e+00
1.1979e+03	7.7016e+02	3.1781e+00
5.4199e+02	7.7148e+02	3.3344e+00
7.4274e+02	7.7208e+02	3.2627e+00
9.6834e+02	7.7140e+02	2.9047e+00
3.1509e+02	7.7334e+02	2.9924e+00
7.1576e+02	7.7325e+02	3.2676e+00
1.1715e+03	7.7283e+02	3.2998e+00
5.1598e+02	7.7413e+02	3.1674e+00
9.1529e+02	7.7486e+02	3.2411e+00
9.4193e+02	7.7314e+02	3.2539e+00
1.3471e+03	7.7340e+02	3.3047e+00
1.4161e+02	7.7329e+02	3.5909e+00
1.3187e+03	7.7518e+02	3.5774e+00
